chr	start	stop	transcript_id	info	transcript_num	gene_id	gene_name	total_exons	exon_size	total_space	avg_exon_size	total_nucleotides	proportion_total
7	100201786	100201866	ENST00000615138 | ENST00000426455 | ENST00000317296	7:100201786-100201866 - o | 7:100201786-100201866 - o | 7:100201786-100201866 - o	3	ENSG00000066923	STAG3	34	81	3732	109.76	3732	1.970266503
7	100201949	100202041	ENST00000615138 | ENST00000426455 | ENST00000317296	7:100201949-100202041 - o | 7:100201949-100202041 - o | 7:100201949-100202041 - o	3	ENSG00000066923	STAG3	34	93	3732	109.76	3732	1.970266503
7	100202172	100202340	ENST00000615138 | ENST00000426455 | ENST00000317296	7:100202172-100202340 - o | 7:100202172-100202340 - o | 7:100202172-100202340 - o	3	ENSG00000066923	STAG3	34	169	3732	109.76	3732	1.970266503
7	100202454	100202590	ENST00000615138 | ENST00000426455 | ENST00000317296	7:100202454-100202590 - o | 7:100202454-100202590 - o | 7:100202454-100202590 - o	3	ENSG00000066923	STAG3	34	137	3732	109.76	3732	1.970266503
7	100204021	100204122	ENST00000615138 | ENST00000426455 | ENST00000317296	7:100204021-100204122 - o | 7:100204021-100204122 - o | 7:100204021-100204122 - o	3	ENSG00000066923	STAG3	34	102	3732	109.76	3732	1.970266503
7	100204627	100204775	ENST00000615138 | ENST00000426455 | ENST00000317296	7:100204627-100204775 - o | 7:100204627-100204775 - o | 7:100204627-100204775 - o	3	ENSG00000066923	STAG3	34	149	3732	109.76	3732	1.970266503
7	100205005	100205133	ENST00000615138 | ENST00000426455 | ENST00000317296	7:100205005-100205133 - o | 7:100205005-100205133 - o | 7:100205005-100205133 - o	3	ENSG00000066923	STAG3	34	129	3732	109.76	3732	1.970266503
7	100205227	100205384	ENST00000615138 | ENST00000426455 | ENST00000317296 | ENST00000412190 | ENST00000451963	7:100205227-100205384 - o | 7:100205227-100205384 - o | 7:100205227-100205384 - o | 7:100205273-100205384 - s4 | 7:100205357-100205384 - s4	5	ENSG00000066923	STAG3	34	158	3732	109.76	3732	1.970266503
7	100211011	100211185	ENST00000615138 | ENST00000426455 | ENST00000317296 | ENST00000412190 | ENST00000451963	7:100211011-100211185 - o | 7:100211011-100211185 - o | 7:100211011-100211185 - o | 7:100211011-100211185 - o | 7:100211011-100211185 - o	5	ENSG00000066923	STAG3	34	175	3732	109.76	3732	1.970266503
7	100211435	100211539	ENST00000615138 | ENST00000426455 | ENST00000317296 | ENST00000412190 | ENST00000451963	7:100211435-100211539 - o | 7:100211438-100211539 - s4 | 7:100211438-100211539 - o | 7:100211435-100211539 - o | 7:100211435-100211539 - o	5	ENSG00000066923	STAG3	34	105	3732	109.76	3732	1.970266503
7	100211795	100211876	ENST00000615138 | ENST00000426455 | ENST00000317296 | ENST00000412190 | ENST00000451963	7:100211795-100211876 - o | 7:100211795-100211876 - o | 7:100211795-100211876 - o | 7:100211795-100211876 - o | 7:100211795-100211876 - o	5	ENSG00000066923	STAG3	34	82	3732	109.76	3732	1.970266503
7	100213735	100213806	ENST00000615138 | ENST00000426455 | ENST00000317296 | ENST00000412190 | ENST00000451963	7:100213735-100213806 - o | 7:100213735-100213806 - o | 7:100213735-100213806 - o | 7:100213735-100213806 - o | 7:100213735-100213806 - o	5	ENSG00000066923	STAG3	34	72	3732	109.76	3732	1.970266503
7	100214007	100214012	ENST00000615138 | ENST00000426455 | ENST00000317296 | ENST00000412190	7:100214007-100214012 - o | 7:100214007-100214012 - o | 7:100214007-100214012 - o | 7:100214007-100214012 - o	4	ENSG00000066923	STAG3	34	6	3732	109.76	3732	1.970266503
7	100218617	100218670	ENST00000451963	7:100218617-100218670	1	ENSG00000066923	STAG3	34	54	3732	109.76	3732	1.970266503
4	1793935	1794043	ENST00000412135 | ENST00000440486 | ENST00000260795 | ENST00000352904 | ENST00000481110	4:1793935-1794043 - o | 4:1793935-1794043 - o | 4:1793935-1794043 - o | 4:1793935-1794043 - o | 4:1793935-1794043 - o	5	ENSG00000068078	FGFR3	18	109	2557	142.06	2557	1.349938759
4	1799254	1799523	ENST00000412135 | ENST00000440486 | ENST00000260795 | ENST00000352904 | ENST00000481110	4:1799254-1799523 - o | 4:1799254-1799523 - o | 4:1799254-1799523 - o | 4:1799254-1799523 - o | 4:1799254-1799523 - o	5	ENSG00000068078	FGFR3	18	270	2557	142.06	2557	1.349938759
4	1799747	1799800	ENST00000412135	4:1799747-1799800 - o	1	ENSG00000068078	FGFR3	18	54	2557	142.06	2557	1.349938759
4	1801367	1801536	ENST00000412135 | ENST00000440486 | ENST00000260795 | ENST00000352904 | ENST00000481110	4:1801367-1801536 - o | 4:1801367-1801536 - o | 4:1801367-1801536 - o | 4:1801367-1801536 - o | 4:1801367-1801536 - o	5	ENSG00000068078	FGFR3	18	170	2557	142.06	2557	1.349938759
4	1801620	1801743	ENST00000412135 | ENST00000440486 | ENST00000260795 | ENST00000352904 | ENST00000481110	4:1801620-1801743 - o | 4:1801620-1801743 - o | 4:1801620-1801743 - o | 4:1801620-1801743 - o | 4:1801620-1801743 - o	5	ENSG00000068078	FGFR3	18	124	2557	142.06	2557	1.349938759
4	1801835	1802025	ENST00000412135 | ENST00000440486 | ENST00000260795 | ENST00000352904 | ENST00000481110	4:1801835-1802025 - o | 4:1801835-1802025 - o | 4:1801835-1802025 - o | 4:1801835-1802025 - o | 4:1801835-1802025 - o	5	ENSG00000068078	FGFR3	18	191	2557	142.06	2557	1.349938759
4	1803692	1803836	ENST00000412135 | ENST00000440486 | ENST00000260795 | ENST00000481110	4:1803692-1803836 - o | 4:1803692-1803836 - o | 4:1803692-1803702 - s4 | 4:1803692-1803836 - o	4	ENSG00000068078	FGFR3	18	145	2557	142.06	2557	1.349938759
4	1804330	1804520	ENST00000412135 | ENST00000440486 | ENST00000481110	4:1804330-1804520 - o | 4:1804330-1804520 - o | 4:1804330-1804520 - o	3	ENSG00000068078	FGFR3	18	191	2557	142.06	2557	1.349938759
4	1804824	1804969	ENST00000412135 | ENST00000440486 | ENST00000352904	4:1804824-1804969 - o | 4:1804824-1804969 - o | 4:1804824-1804969 - o	3	ENSG00000068078	FGFR3	18	146	2557	142.06	2557	1.349938759
4	1805355	1805476	ENST00000412135 | ENST00000440486 | ENST00000352904 | ENST00000481110	4:1805355-1805476 - o | 4:1805355-1805476 - o | 4:1805355-1805476 - o | 4:1805355-1805476 - o	4	ENSG00000068078	FGFR3	18	122	2557	142.06	2557	1.349938759
4	1805559	1805669	ENST00000412135 | ENST00000440486 | ENST00000352904 | ENST00000481110	4:1805559-1805669 - o | 4:1805559-1805669 - o | 4:1805559-1805669 - o | 4:1805559-1805669 - o	4	ENSG00000068078	FGFR3	18	111	2557	142.06	2557	1.349938759
4	1805750	1805940	ENST00000412135 | ENST00000440486 | ENST00000352904 | ENST00000481110	4:1805750-1805940 - o | 4:1805750-1805940 - o | 4:1805750-1805940 - o | 4:1805750-1805940 - o	4	ENSG00000068078	FGFR3	18	191	2557	142.06	2557	1.349938759
4	1806051	1806173	ENST00000412135 | ENST00000440486 | ENST00000352904 | ENST00000481110	4:1806051-1806173 - o | 4:1806051-1806173 - o | 4:1806051-1806173 - o | 4:1806051-1806173 - o	4	ENSG00000068078	FGFR3	18	123	2557	142.06	2557	1.349938759
4	1806257	1806327	ENST00000412135 | ENST00000440486 | ENST00000352904	4:1806257-1806327 - o | 4:1806257-1806327 - o | 4:1806257-1806327 - o	3	ENSG00000068078	FGFR3	18	71	2557	142.06	2557	1.349938759
4	1806546	1806683	ENST00000412135 | ENST00000440486 | ENST00000352904 | ENST00000481110	4:1806546-1806683 - o | 4:1806546-1806683 - o | 4:1806546-1806683 - o | 4:1806546-1806683 - o	4	ENSG00000068078	FGFR3	18	138	2557	142.06	2557	1.349938759
4	1806829	1806934	ENST00000412135 | ENST00000440486 | ENST00000352904 | ENST00000481110	4:1806829-1806934 - o | 4:1806829-1806934 - o | 4:1806829-1806934 - o | 4:1806829-1806934 - o	4	ENSG00000068078	FGFR3	18	106	2557	142.06	2557	1.349938759
4	1807116	1807259	ENST00000412135 | ENST00000440486 | ENST00000352904	4:1807116-1807259 - o | 4:1807116-1807259 - o | 4:1807116-1807259 - o	3	ENSG00000068078	FGFR3	18	144	2557	142.06	2557	1.349938759
4	1802914	1803064	ENST00000260795	4:1802914-1803064	1	ENSG00000068078	FGFR3	18	151	2557	142.06	2557	1.349938759
19	14117502	14117547	ENST00000308677	19:14117502-14117547 - o	1	ENSG00000072062	PRKACA	10	46	1053	105.3	1053	0.555919247
19	14107348	14107409	ENST00000308677	19:14107348-14107409 - o	1	ENSG00000072062	PRKACA	10	62	1053	105.3	1053	0.555919247
19	14106760	14106888	ENST00000308677	19:14106760-14106888 - o	1	ENSG00000072062	PRKACA	10	129	1053	105.3	1053	0.555919247
19	14102816	14102914	ENST00000308677	19:14102816-14102914 - o	1	ENSG00000072062	PRKACA	10	99	1053	105.3	1053	0.555919247
19	14100826	14100908	ENST00000308677	19:14100826-14100908 - o	1	ENSG00000072062	PRKACA	10	83	1053	105.3	1053	0.555919247
19	14097764	14097890	ENST00000308677	19:14097764-14097890 - o	1	ENSG00000072062	PRKACA	10	127	1053	105.3	1053	0.555919247
19	14097579	14097674	ENST00000308677	19:14097579-14097674 - o	1	ENSG00000072062	PRKACA	10	96	1053	105.3	1053	0.555919247
19	14097361	14097483	ENST00000308677	19:14097361-14097483 - o	1	ENSG00000072062	PRKACA	10	123	1053	105.3	1053	0.555919247
19	14093628	14093792	ENST00000308677	19:14093628-14093792 - o	1	ENSG00000072062	PRKACA	10	165	1053	105.3	1053	0.555919247
19	14093115	14093237	ENST00000308677	19:14093115-14093237 - o	1	ENSG00000072062	PRKACA	10	123	1053	105.3	1053	0.555919247
19	43575408	43575458	ENST00000262887 | ENST00000543982	19:43575408-43575458 - o | 19:43575408-43575458 - o	2	ENSG00000073050	XRCC1	17	51	1899	111.71	1899	1.002555222
19	43574910	43575002	ENST00000262887	19:43574910-43575002 - o	1	ENSG00000073050	XRCC1	17	93	1899	111.71	1899	1.002555222
19	43560910	43561020	ENST00000262887 | ENST00000543982	19:43560910-43561020 - o | 19:43560910-43561020 - o	2	ENSG00000073050	XRCC1	17	111	1899	111.71	1899	1.002555222
19	43554646	43554804	ENST00000262887 | ENST00000543982	19:43554646-43554804 - o | 19:43554646-43554804 - o	2	ENSG00000073050	XRCC1	17	159	1899	111.71	1899	1.002555222
19	43553609	43553683	ENST00000262887 | ENST00000543982	19:43553609-43553683 - o | 19:43553609-43553683 - o	2	ENSG00000073050	XRCC1	17	75	1899	111.71	1899	1.002555222
19	43553401	43553512	ENST00000262887 | ENST00000543982	19:43553401-43553512 - o | 19:43553401-43553512 - o	2	ENSG00000073050	XRCC1	17	112	1899	111.71	1899	1.002555222
19	43552982	43553091	ENST00000262887 | ENST00000543982	19:43552982-43553091 - o | 19:43552982-43553091 - o	2	ENSG00000073050	XRCC1	17	110	1899	111.71	1899	1.002555222
19	43552797	43552908	ENST00000262887 | ENST00000543982	19:43552797-43552908 - o | 19:43552797-43552908 - o	2	ENSG00000073050	XRCC1	17	112	1899	111.71	1899	1.002555222
19	43552017	43552275	ENST00000262887 | ENST00000543982	19:43552017-43552275 - o | 19:43552017-43552275 - o	2	ENSG00000073050	XRCC1	17	259	1899	111.71	1899	1.002555222
19	43551571	43551687	ENST00000262887 | ENST00000543982	19:43551571-43551687 - o | 19:43551571-43551687 - o	2	ENSG00000073050	XRCC1	17	117	1899	111.71	1899	1.002555222
19	43546884	43546977	ENST00000262887 | ENST00000543982	19:43546884-43546977 - o | 19:43546884-43546977 - o	2	ENSG00000073050	XRCC1	17	94	1899	111.71	1899	1.002555222
19	43546595	43546727	ENST00000262887 | ENST00000543982	19:43546595-43546727 - o | 19:43546595-43546727 - o	2	ENSG00000073050	XRCC1	17	133	1899	111.71	1899	1.002555222
19	43546052	43546106	ENST00000262887 | ENST00000543982	19:43546052-43546106 - o | 19:43546052-43546106 - o	2	ENSG00000073050	XRCC1	17	55	1899	111.71	1899	1.002555222
19	43545818	43545957	ENST00000262887 | ENST00000543982	19:43545818-43545957 - o | 19:43545818-43545957 - o	2	ENSG00000073050	XRCC1	17	140	1899	111.71	1899	1.002555222
19	43544144	43544234	ENST00000262887 | ENST00000543982	19:43544144-43544234 - o | 19:43544144-43544234 - o	2	ENSG00000073050	XRCC1	17	91	1899	111.71	1899	1.002555222
19	43543612	43543687	ENST00000262887 | ENST00000543982	19:43543612-43543687 - o | 19:43543612-43543687 - o	2	ENSG00000073050	XRCC1	17	76	1899	111.71	1899	1.002555222
19	43543395	43543505	ENST00000262887 | ENST00000543982	19:43543395-43543505 - o | 19:43543395-43543505 - o	2	ENSG00000073050	XRCC1	17	111	1899	111.71	1899	1.002555222
3	36993548	36993663	ENST00000231790	3:36993548-36993663 - o	1	ENSG00000076242	MLH1	19	116	2268	119.37	2268	1.197364531
3	36996619	36996709	ENST00000231790	3:36996619-36996709 - o	1	ENSG00000076242	MLH1	19	91	2268	119.37	2268	1.197364531
3	37000955	37001053	ENST00000231790	3:37000955-37001053 - o	1	ENSG00000076242	MLH1	19	99	2268	119.37	2268	1.197364531
3	37004401	37004474	ENST00000231790	3:37004401-37004474 - o	1	ENSG00000076242	MLH1	19	74	2268	119.37	2268	1.197364531
3	37006991	37007063	ENST00000231790	3:37006991-37007063 - o	1	ENSG00000076242	MLH1	19	73	2268	119.37	2268	1.197364531
3	37008814	37008905	ENST00000231790	3:37008814-37008905 - o	1	ENSG00000076242	MLH1	19	92	2268	119.37	2268	1.197364531
3	37011820	37011862	ENST00000231790	3:37011820-37011862 - o	1	ENSG00000076242	MLH1	19	43	2268	119.37	2268	1.197364531
3	37012011	37012099	ENST00000231790	3:37012011-37012099 - o	1	ENSG00000076242	MLH1	19	89	2268	119.37	2268	1.197364531
3	37014432	37014544	ENST00000231790	3:37014432-37014544 - o	1	ENSG00000076242	MLH1	19	113	2268	119.37	2268	1.197364531
3	37017506	37017599	ENST00000231790	3:37017506-37017599 - o	1	ENSG00000076242	MLH1	19	94	2268	119.37	2268	1.197364531
3	37020310	37020463	ENST00000231790	3:37020310-37020463 - o	1	ENSG00000076242	MLH1	19	154	2268	119.37	2268	1.197364531
3	37025637	37026007	ENST00000231790	3:37025637-37026007 - o	1	ENSG00000076242	MLH1	19	371	2268	119.37	2268	1.197364531
3	37028784	37028932	ENST00000231790	3:37028784-37028932 - o	1	ENSG00000076242	MLH1	19	149	2268	119.37	2268	1.197364531
3	37040186	37040294	ENST00000231790	3:37040186-37040294 - o	1	ENSG00000076242	MLH1	19	109	2268	119.37	2268	1.197364531
3	37042268	37042331	ENST00000231790	3:37042268-37042331 - o	1	ENSG00000076242	MLH1	19	64	2268	119.37	2268	1.197364531
3	37047519	37047683	ENST00000231790	3:37047519-37047683 - o	1	ENSG00000076242	MLH1	19	165	2268	119.37	2268	1.197364531
3	37048517	37048609	ENST00000231790	3:37048517-37048609 - o	1	ENSG00000076242	MLH1	19	93	2268	119.37	2268	1.197364531
3	37048904	37049017	ENST00000231790	3:37048904-37049017 - o	1	ENSG00000076242	MLH1	19	114	2268	119.37	2268	1.197364531
3	37050486	37050650	ENST00000231790	3:37050486-37050650 - o	1	ENSG00000076242	MLH1	19	165	2268	119.37	2268	1.197364531
1	100352955	100353003	ENST00000336454 | ENST00000361544	1:100352955-100353003 - o | 1:100352955-100353003 - o	2	ENSG00000079335	CDC14A	16	49	1782	111.38	1782	0.940786417
1	100353762	100353852	ENST00000336454 | ENST00000361544	1:100353762-100353852 - o | 1:100353762-100353852 - o	2	ENSG00000079335	CDC14A	16	91	1782	111.38	1782	0.940786417
1	100377546	100377621	ENST00000336454 | ENST00000361544 | ENST00000635056	1:100377546-100377621 - o | 1:100377546-100377621 - o | 1:100377580-100377621 - s4	3	ENSG00000079335	CDC14A	16	76	1782	111.38	1782	0.940786417
1	100390732	100390824	ENST00000336454 | ENST00000361544 | ENST00000635056	1:100390732-100390824 - o | 1:100390732-100390824 - o | 1:100390732-100390824 - o	3	ENSG00000079335	CDC14A	16	93	1782	111.38	1782	0.940786417
1	100424222	100424301	ENST00000336454 | ENST00000361544 | ENST00000635056	1:100424222-100424301 - o | 1:100424222-100424301 - o | 1:100424222-100424301 - o	3	ENSG00000079335	CDC14A	16	80	1782	111.38	1782	0.940786417
1	100439932	100439998	ENST00000336454 | ENST00000361544 | ENST00000635056	1:100439932-100439998 - o | 1:100439932-100439998 - o | 1:100439932-100439998 - o	3	ENSG00000079335	CDC14A	16	67	1782	111.38	1782	0.940786417
1	100442934	100442996	ENST00000336454 | ENST00000361544 | ENST00000635056	1:100442934-100442996 - o | 1:100442934-100442996 - o | 1:100442934-100442996 - o	3	ENSG00000079335	CDC14A	16	63	1782	111.38	1782	0.940786417
1	100455405	100455492	ENST00000336454 | ENST00000361544 | ENST00000635056	1:100455405-100455492 - o | 1:100455405-100455492 - o | 1:100455405-100455492 - o	3	ENSG00000079335	CDC14A	16	88	1782	111.38	1782	0.940786417
1	100462651	100462881	ENST00000336454 | ENST00000361544 | ENST00000635056	1:100462651-100462881 - o | 1:100462651-100462881 - o | 1:100462651-100462881 - o	3	ENSG00000079335	CDC14A	16	231	1782	111.38	1782	0.940786417
1	100467956	100468094	ENST00000336454 | ENST00000361544 | ENST00000635056	1:100467956-100468094 - o | 1:100467956-100468094 - o | 1:100467956-100468094 - o	3	ENSG00000079335	CDC14A	16	139	1782	111.38	1782	0.940786417
1	100484292	100484451	ENST00000336454 | ENST00000361544 | ENST00000635056	1:100484292-100484451 - o | 1:100484292-100484451 - o | 1:100484292-100484451 - o	3	ENSG00000079335	CDC14A	16	160	1782	111.38	1782	0.940786417
1	100494818	100494930	ENST00000336454 | ENST00000361544 | ENST00000635056	1:100494818-100494930 - o | 1:100494818-100494930 - o | 1:100494818-100494930 - o	3	ENSG00000079335	CDC14A	16	113	1782	111.38	1782	0.940786417
1	100496002	100496049	ENST00000336454 | ENST00000361544 | ENST00000635056	1:100496002-100496049 - o | 1:100496002-100496049 - o | 1:100496002-100496049 - o	3	ENSG00000079335	CDC14A	16	48	1782	111.38	1782	0.940786417
1	100498085	100498207	ENST00000336454 | ENST00000361544 | ENST00000635056	1:100498085-100498207 - o | 1:100498085-100498207 - o | 1:100498085-100498207 - o	3	ENSG00000079335	CDC14A	16	123	1782	111.38	1782	0.940786417
1	100498929	100499262	ENST00000336454	1:100498929-100499262 - o	1	ENSG00000079335	CDC14A	16	334	1782	111.38	1782	0.940786417
1	100518251	100518277	ENST00000336454	1:100518251-100518277 - o	1	ENSG00000079335	CDC14A	16	27	1782	111.38	1782	0.940786417
6	151807913	151808364	ENST00000206249 | ENST00000338799 | ENST00000440973 | ENST00000443427	6:151807913-151808364 - o | 6:151807913-151808364 - o | 6:151807913-151808364 - o | 6:151807913-151808364 - o	4	ENSG00000091831	ESR1	8	452	1785	223.12	1785	0.942370233
6	151842597	151842787	ENST00000206249 | ENST00000338799 | ENST00000440973 | ENST00000443427	6:151842597-151842787 - o | 6:151842597-151842787 - o | 6:151842597-151842787 - o | 6:151842597-151842787 - o	4	ENSG00000091831	ESR1	8	191	1785	223.12	1785	0.942370233
6	151880655	151880771	ENST00000206249 | ENST00000338799 | ENST00000440973 | ENST00000443427	6:151880655-151880771 - o | 6:151880655-151880771 - o | 6:151880655-151880771 - o | 6:151880655-151880771 - o	4	ENSG00000091831	ESR1	8	117	1785	223.12	1785	0.942370233
6	151944173	151944508	ENST00000206249 | ENST00000338799 | ENST00000440973 | ENST00000443427	6:151944173-151944508 - o | 6:151944173-151944508 - o | 6:151944173-151944508 - o | 6:151944173-151944508 - o	4	ENSG00000091831	ESR1	8	336	1785	223.12	1785	0.942370233
6	152011656	152011794	ENST00000206249 | ENST00000338799 | ENST00000440973 | ENST00000443427	6:152011656-152011794 - o | 6:152011656-152011794 - o | 6:152011656-152011794 - o | 6:152011656-152011794 - o	4	ENSG00000091831	ESR1	8	139	1785	223.12	1785	0.942370233
6	152060991	152061124	ENST00000206249 | ENST00000338799 | ENST00000440973 | ENST00000443427	6:152060991-152061124 - o | 6:152060991-152061124 - o | 6:152060991-152061124 - o | 6:152060991-152061124 - o	4	ENSG00000091831	ESR1	8	134	1785	223.12	1785	0.942370233
6	152094385	152094568	ENST00000206249 | ENST00000338799 | ENST00000440973 | ENST00000443427	6:152094385-152094568 - o | 6:152094385-152094568 - o | 6:152094385-152094568 - o | 6:152094385-152094568 - o	4	ENSG00000091831	ESR1	8	184	1785	223.12	1785	0.942370233
6	152098732	152098963	ENST00000206249 | ENST00000338799 | ENST00000440973 | ENST00000443427	6:152098732-152098963 - o | 6:152098732-152098963 - o | 6:152098732-152098963 - o | 6:152098732-152098963 - o	4	ENSG00000091831	ESR1	8	232	1785	223.12	1785	0.942370233
